world_episode,avg_score,goal_count,collision_count,colreg_compliance_rate,n_agents
240,-23.431682575650616,0,3,0.375,3
241,-29.159667905643044,0,3,0.42857142857142855,3
242,-13.227983304851003,1,2,,3
243,-32.25077039767839,0,3,0.4166666666666667,3
244,-23.023348215256338,0,3,0.3,3
245,-20.79684012305054,0,3,0.5,3
246,-24.13988876055699,0,3,0.3333333333333333,3
247,-30.589526628983737,0,3,0.3333333333333333,3
248,-26.86358932248005,0,2,0.125,3
249,-29.992531887447075,0,2,0.18421052631578946,3
250,-22.042419247852497,0,3,0.75,3
251,-26.181677226762265,0,3,0.45161290322580644,3
252,-25.54704457556274,0,2,0.5,3
253,-29.65749456092672,0,3,,3
254,-26.824853747669838,0,3,1.0,3
255,-32.84313459080632,0,3,0.0,3
256,-27.148527824113703,0,3,0.6190476190476191,3
257,-27.887680297606337,0,3,0.3333333333333333,3
258,-30.74012480086799,0,2,0.7777777777777778,3
259,-7.755887268344978,1,2,0.4666666666666667,3
260,-22.479423126364978,0,3,0.2857142857142857,3
261,-31.48383041113115,0,3,0.3333333333333333,3
262,-19.2683310908257,0,3,0.375,3
263,-24.109696356682818,0,3,0.6,3
264,-22.125233991909237,0,3,0.5,3
265,-21.265379186799876,0,3,0.23076923076923078,3
266,-20.12150474712593,0,3,1.0,3
267,-32.108871028776264,0,3,,3
268,-21.738629819844792,0,3,0.45,3
269,-24.22841263361534,0,3,0.5,3
270,-21.67238017116362,0,3,0.5,3
271,-20.369877823599158,0,3,0.25,3
272,-30.549511676824764,0,3,0.0,3
273,-26.01678576923298,0,3,0.4857142857142857,3
274,-24.361047206158073,0,3,0.5,3
275,-27.12364360886747,0,2,0.5,3
276,-27.272136817930743,0,3,0.4166666666666667,3
277,-25.308811956114038,0,3,,3
278,-19.06011078167812,0,3,1.0,3
279,-26.835321924212433,0,3,0.13636363636363635,3
280,-21.563817602257814,0,3,0.5,3
281,-23.416310472310784,0,3,0.2,3
282,-28.949594849545576,0,3,0.0,3
283,-23.73948872216322,0,3,0.25,3
284,-19.225864328208385,0,3,0.6666666666666666,3
285,-29.420848420539162,0,2,0.3225806451612903,3
286,-26.5463527902762,0,3,0.47368421052631576,3
287,-22.128362279520445,0,3,0.8333333333333334,3
